,Plate,Row,Column,Rep,Acetate,Butyrate,Succinate,Lactate,Treatment,OD,Total,PC Reads,PC Fraction,PC,PJ Reads,PJ Fraction,PJ,BV Reads,BV Fraction,BV,BF Reads,BF Fraction,BF,BO Reads,BO Fraction,BO,BT Reads,BT Fraction,BT,BC Reads,BC Fraction,BC,BY Reads,BY Fraction,BY,BU Reads,BU Fraction,BU,DP Reads,DP Fraction,DP,BL Reads,BL Fraction,BL,BA Reads,BA Fraction,BA,BP Reads,BP Fraction,BP,CA Reads,CA Fraction,CA,EL Reads,EL Fraction,EL,FP Reads,FP Fraction,FP,CH Reads,CH Fraction,CH,AC Reads,AC Fraction,AC,BH Reads,BH Fraction,BH,CG Reads,CG Fraction,CG,ER Reads,ER Fraction,ER,RI Reads,RI Fraction,RI,CC Reads,CC Fraction,CC,DL Reads,DL Fraction,DL,DF Reads,DF Fraction,DF
268,1,E,10,2,67.55745542,0.14931778,7.06265464,58.86258324,PJ-BF-BT-BC-BU-BL-BA-BP-CA-CH-RI,1.78,10269,0,0,0,446,0.043614316,1,0,0,0,1654,0.161744573,1,0,0,0,1714,0.167611969,1,2079,0.2033053,1,0,0,0,393,0.038431449,1,0,0,0,203,0.019851359,1,1323,0.1293761,1,1952,0.190885977,1,29,0.002835908,1,1,9.78E-05,0,0,0,0,426,0.041658518,1,1,9.78E-05,0,0,0,0,0,0,0,0,0,0,2,0.00019558,1,1,9.78E-05,0,1,9.78E-05,0,1,9.78E-05,0
269,1,F,10,2,62.20228308,4.39530597,13.12763792,52.41744104,PJ-BF-BT-BC-BU-DP-BP-CA-FP-BH-CG-DF,1.995,8610,1,0.000116455,0,324,0.037731455,1,2,0.00023291,0,1388,0.161639688,1,1,0.000116455,0,1661,0.193431932,1,1865,0.217188774,1,0,0,0,154,0.017934086,1,39,0.004541749,1,0,0,0,0,0,0,2025,0.235821591,1,47,0.00547339,1,0,0,0,8,0.000931641,1,1,0.000116455,0,2,0.00023291,0,3,0.000349365,1,674,0.078490742,1,0,0,0,0,0,0,1,0.000116455,0,0,0,0,391,0.045533947,1
270,1,G,10,2,64.53088352,0.41873904,15.31793062,58.96411502,BF-BO-BC-BU-DP-BL-BP-CA-EL-RI-DF,2.23,10188,0,0,0,1,9.90E-05,0,1,9.90E-05,0,2504,0.247896248,1,1455,0.144045144,1,3,0.000297,0,2110,0.208890209,1,0,0,0,199,0.01970102,1,76,0.007524008,1,190,0.018810019,1,0,0,0,2917,0.288783289,1,67,0.006633007,1,110,0.010890011,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.000198,0,0,0,0,0,0,1,0,0,0,0,0,0,466,0.046134046,1
271,1,H,10,2,73.02089033,1.27116283,0,64.26377292,PC-PJ-BC-BU-DP-BA-BP-CA-EL-CH-ER-RI-DF,1.854,10697,577,0.054254819,1,662,0.062247297,1,0,0,0,1,9.40E-05,0,1,9.40E-05,0,0,0,0,4377,0.411565585,1,0,0,0,400,0.03761166,1,29,0.002726845,1,0,0,0,1675,0.157498825,1,1555,0.146215327,1,27,0.002538787,1,166,0.015608839,1,0,0,0,485,0.045604137,1,0,0,0,0,0,0,0,0,0,302,0.028396803,1,5,0.000470146,1,0,0,0,0,0,0,373,0.035072873,1
272,1,A,11,2,47.54691684,26.87286259,7.93542101,21.77562046,BO-BC-BY-BU-BA-BP-CH-AC-CG-CC-DL,1.972,10452,0,0,0,0,0,0,0,0,0,1,9.62E-05,0,907,0.087278676,1,0,0,0,1829,0.17600077,1,461,0.044361047,1,260,0.025019246,1,0,0,0,0,0,0,576,0.055427252,1,1536,0.147806005,1,0,0,0,0,0,0,0,0,0,143,0.013760585,1,3088,0.297151655,1,0,0,0,455,0.04378368,1,0,0,0,0,0,0,382,0.036759045,1,754,0.072555812,1,0,0,0
273,1,B,11,2,64.21051199,0.62042637,8.05983034,55.14108576,PC-BV-BF-BO-BT-BY-DP-BL-BA-BP-EL-FP-CG-ER-RI-CC-DL-DF,1.664,10732,171,0.016035259,1,1,9.38E-05,0,146,0.013690923,1,1792,0.168042011,1,1191,0.111684171,1,1876,0.17591898,1,3,0.00028132,0,570,0.053450863,1,1,9.38E-05,0,58,0.00543886,1,64,0.0060015,1,1162,0.108964741,1,1603,0.15031883,1,0,0,0,39,0.003657164,1,7,0.000656414,1,2,0.000187547,0,9,0.000843961,0,1,9.38E-05,0,792,0.074268567,1,296,0.027756939,1,4,0.000375094,1,333,0.031226557,1,161,0.015097524,1,382,0.035821455,1
274,1,C,11,2,32.61250426,44.91956711,11.92606891,0,BF-BC-BY-BA-CA-EL-FP-CH-AC-BH-ER-CC-DL-DF,1.921,12390,1,8.10E-05,0,0,0,0,0,0,0,927,0.075085048,1,0,0,0,1,8.10E-05,0,1905,0.154300988,1,401,0.032480156,1,0,0,0,1,8.10E-05,0,0,0,0,1404,0.113721043,1,1,8.10E-05,0,945,0.07654301,1,10,0.000809979,1,3,0.000242994,1,170,0.013769642,1,1859,0.150575085,1,18,0.001457962,1,2,0.000161996,0,584,0.04730277,1,0,0,0,903,0.073141098,1,2255,0.182650251,1,956,0.077433987,1
275,1,D,11,2,42.57730017,21.40614333,22.82546612,22.06620404,PC-PJ-BO-BC-BY-BU-DP-BL-CA-EL-CH-AC-BH-CG-DL-DF,2.07,12258,1785,0.146527664,1,246,0.020193728,1,1,8.21E-05,0,0,0,0,939,0.077080939,1,1,8.21E-05,0,1873,0.153751437,1,412,0.033820391,1,214,0.017566902,1,44,0.003611886,1,28,0.002298473,1,1,8.21E-05,0,3,0.000246265,0,360,0.029551798,1,11,0.000902972,1,0,0,0,532,0.04367099,1,3924,0.322114595,1,3,0.000246265,1,273,0.022410113,1,1,8.21E-05,0,0,0,0,3,0.000246265,0,713,0.058528977,1,815,0.066901987,1
276,1,E,11,2,55.17065769,1.14913727,14.97219093,42.1655466,PC-PJ-BV-BO-BC-BU-BL-BA-CA-FP-CH-BH-CG-CC,1.711,11783,1187,0.102274686,1,547,0.047130794,1,721,0.06212304,1,0,0,0,1852,0.159572635,1,1,8.62E-05,0,3716,0.320179218,1,1,8.62E-05,0,423,0.036446666,1,1,8.62E-05,0,215,0.018524901,1,628,0.054109943,1,1,8.62E-05,0,58,0.004997415,1,1,8.62E-05,0,28,0.002412545,1,770,0.066344994,1,1,8.62E-05,0,14,0.001206273,1,933,0.080389454,1,2,0.000172325,0,0,0,0,504,0.043425814,1,1,8.62E-05,0,1,8.62E-05,0
277,1,F,11,2,40.1938779,31.04811141,12.46939406,25.44319864,BV-BO-BT-BY-BL-BA-BP-EL-FP-AC-BH-DL-DF,2.027,8628,1,0.000116252,0,1,0.000116252,0,205,0.023831667,1,4,0.000465008,0,737,0.085677749,1,1379,0.160311555,1,1,0.000116252,0,348,0.040455708,1,0,0,0,0,0,0,65,0.007556382,1,639,0.07428505,1,1507,0.175191816,1,1,0.000116252,0,37,0.004301325,1,3,0.000348756,1,0,0,0,2955,0.343524762,1,4,0.000465008,1,0,0,0,0,0,0,0,0,0,1,0.000116252,0,263,0.030574285,1,451,0.052429668,1
278,1,G,11,2,54.7430408,15.85008267,9.39303124,41.01556234,PC-PJ-BV-BF-BC-DP-BA-BP-AC-BH-CG-ER,1.953,11326,567,0.050185874,1,314,0.02779253,1,170,0.015046911,1,1185,0.10488582,1,1,8.85E-05,0,1,8.85E-05,0,1555,0.13763498,1,1,8.85E-05,0,0,0,0,42,0.003717472,1,0,0,0,1157,0.102407506,1,1716,0.151885289,1,0,0,0,0,0,0,0,0,0,0,0,0,3724,0.329615861,1,6,0.000531067,1,613,0.054257391,1,246,0.021773765,1,0,0,0,0,0,0,0,0,0,0,0,0
279,1,H,11,2,59.31951821,1.68250308,19.0212689,46.45465788,PC-BV-BO-DP-BP-CA-EL-FP-CH-ER-CC-DL-DF,1.998,10594,558,0.055822329,1,1,0.00010004,0,474,0.047418968,1,2,0.00020008,0,2985,0.298619448,1,1,0.00010004,0,2,0.00020008,0,0,0,0,0,0,0,144,0.014405762,1,0,0,0,2,0.00020008,0,2909,0.291016407,1,66,0.006602641,1,106,0.010604242,1,8,0.00080032,1,620,0.06202481,1,3,0.00030012,0,0,0,0,1,0.00010004,0,125,0.012505002,1,0,0,0,1041,0.104141657,1,315,0.031512605,1,633,0.06332533,1
280,1,A,12,2,49.36644916,0.3137717,20.81462174,34.69852766,PC-PJ-BC-BY-DP-BL-CA-FP-CH-BH-ER-RI,1.928,10674,1722,0.16249882,1,721,0.068038124,1,1,9.44E-05,0,1,9.44E-05,0,1,9.44E-05,0,0,0,0,4735,0.446824573,1,821,0.077474757,1,0,0,0,68,0.00641691,1,409,0.038595829,1,2,0.000188733,0,2,0.000188733,0,511,0.048221195,1,0,0,0,17,0.001604228,1,1380,0.130225536,1,1,9.44E-05,0,10,0.000943663,1,2,0.000188733,0,187,0.017646504,1,4,0.000377465,1,1,9.44E-05,0,0,0,0,1,9.44E-05,0
281,1,B,12,2,41.8748381,16.02358226,25.03626678,15.82111142,PC-PJ-BF-BT-BC-BU-DP-BL-CH-AC-BH-CG-RI-DF,1.849,11430,2931,0.25717294,1,250,0.021935597,1,0,0,0,727,0.063788716,1,0,0,0,1152,0.101079231,1,1473,0.129244538,1,0,0,0,202,0.017723962,1,25,0.00219356,1,31,0.002720014,1,1,8.77E-05,0,2,0.000175485,0,1,8.77E-05,0,0,0,0,0,0,0,832,0.073001667,1,2376,0.208475915,1,3,0.000263227,1,441,0.038694393,1,1,8.77E-05,0,1,8.77E-05,1,0,0,0,1,8.77E-05,0,947,0.083092042,1
282,1,C,12,2,36.84074851,33.03815881,10.549551,14.27202884,BF-BT-BC-BY-BL-BA-BP-EL-FP-AC-BH-CG-ER,1.677,11600,2,0.000173461,0,0,0,0,0,0,0,1222,0.105984389,1,0,0,0,1317,0.114223764,1,1840,0.159583695,1,431,0.037380746,1,2,0.000173461,0,0,0,0,56,0.004856895,1,633,0.05490026,1,1983,0.171986123,1,0,0,0,22,0.001908066,1,18,0.001561145,1,2,0.000173461,0,3238,0.280832611,1,5,0.000433651,1,412,0.035732871,1,345,0.029921943,1,0,0,0,0,0,0,0,0,0,2,0.000173461,0
283,1,D,12,2,52.71881771,18.39584297,16.33178647,27.6076412,PC-PJ-BF-BU-DP-BA-CA-FP-CH-AC-RI-CC-DL,1.479,12956,3402,0.263700488,1,505,0.039144252,1,0,0,0,1750,0.135648399,1,3,0.00023254,0,0,0,0,1,7.75E-05,0,1,7.75E-05,0,359,0.0278273,1,37,0.002867995,1,0,0,0,570,0.044182622,1,0,0,0,91,0.007053717,1,0,0,0,20,0.001550267,1,382,0.029610108,1,4341,0.336485544,1,0,0,0,0,0,0,1,7.75E-05,0,1,7.75E-05,1,1175,0.091078211,1,261,0.02023099,1,1,7.75E-05,0
284,1,E,12,2,32.34965058,56.37764862,5.39763803,0,PJ-BO-BU-DP-EL-FP-AC-BH-CG-ER-RI-CC,1.728,11151,0,0,0,1218,0.109561932,1,0,0,0,4,0.000359809,0,570,0.051272825,1,5,0.000449762,0,1,9.00E-05,0,1,9.00E-05,0,431,0.038769452,1,1225,0.110191598,1,0,0,0,2,0.000179905,0,1,9.00E-05,0,0,0,0,353,0.031753171,1,3,0.000269857,1,0,0,0,2197,0.197625259,1,6,0.000539714,1,1618,0.145542862,1,437,0.039309166,1,2,0.000179905,1,3043,0.273724926,1,0,0,0,0,0,0
285,1,F,12,2,68.65909385,1.03332804,7.75471021,64.32667686,PC-PJ-BV-BF-BY-BA-BP-CA-EL-BH-CG-ER-DL,2.221,11153,400,0.036117381,1,571,0.051557562,1,116,0.010474041,1,2610,0.235665914,1,0,0,0,0,0,0,4,0.000361174,0,1173,0.105914221,1,0,0,0,1,9.03E-05,0,0,0,0,1648,0.148803612,1,2099,0.189525959,1,59,0.005327314,1,51,0.004604966,1,0,0,0,0,0,0,4,0.000361174,0,11,0.000993228,1,1387,0.12523702,1,548,0.049480813,1,0,0,0,1,9.03E-05,0,392,0.035395034,1,0,0,0
286,1,G,12,2,21.22912217,37.25241378,31.31510463,0,PC-BF-BO-BT-BC-BY-BU-BL-CA-EL-FP-CH-AC-ER-DF,1.916,12116,1193,0.09937526,1,1,8.33E-05,0,0,0,0,1303,0.108538109,1,961,0.080049979,1,1337,0.111370262,1,1742,0.145106206,1,363,0.030237401,1,262,0.02182424,1,2,0.000166597,0,79,0.006580591,1,0,0,0,1,8.33E-05,0,878,0.073136193,1,13,0.001082882,1,6,0.000499792,1,650,0.054144107,1,1922,0.160099958,1,0,0,0,0,0,0,409,0.034069138,1,1,8.33E-05,0,0,0,0,0,0,0,882,0.073469388,1
288,2,A,1,2,63.8673318,0.9894674,7.8309251,54.2583105,PC-PJ-BV-BF-BC-BY-BU-DP-BL-BA-BP-CA-FP-BH-ER-RI-CC-DL-DF,2.28,5703,73,0.012822765,1,234,0.041103109,1,75,0.013174073,1,1076,0.18900404,1,0,0,0,1,0.000175654,0,1450,0.254698753,1,301,0.052871948,1,21,0.003688741,1,21,0.003688741,1,72,0.01264711,1,639,0.112243106,1,1158,0.203407694,1,7,0.00122958,1,0,0,0,7,0.00122958,1,0,0,0,1,0.000175654,0,1,0.000175654,1,1,0.000175654,0,46,0.008080098,1,0,0,1,260,0.045670121,1,25,0.004391358,1,224,0.039346566,1
289,2,B,1,2,42.79576876,20.73504384,9.68679639,35.44231604,PJ-BV-BF-BU-DP-BP-EL-FP-AC-CG-ER-CC-DL,1.653,7648,2,0.00026202,0,389,0.050962924,1,199,0.026071007,1,1817,0.238045329,1,0,0,0,1,0.00013101,0,0,0,0,0,0,0,67,0.008777676,1,39,0.005109393,1,0,0,0,2,0.00026202,0,1152,0.150923621,1,0,0,0,35,0.004585353,1,6,0.000786061,1,0,0,0,2645,0.346521682,1,0,0,0,605,0.079261103,1,166,0.021747675,1,0,0,0,352,0.046115551,1,154,0.020175554,1,2,0.00026202,0
290,2,C,1,2,48.32704248,1.27127436,38.37245958,37.30884826,PC-BV-BT-BC-BU-BL-CA-EL-FP-CH-BH-CG-RI,2.336,4561,719,0.157813872,1,0,0,0,143,0.031387182,1,1,0.000219491,0,0,0,0,1375,0.301799824,1,1504,0.330114135,1,0,0,0,133,0.029192274,1,0,0,0,52,0.011413521,1,0,0,0,0,0,0,59,0.012949956,1,24,0.005267779,1,8,0.001755926,1,167,0.03665496,1,5,0.001097454,0,3,0.000658472,1,355,0.077919227,1,1,0.000219491,0,3,0.000658472,1,0,0,0,2,0.000438982,0,1,0.000219491,0
291,2,D,1,2,48.75819893,7.36141697,13.31176549,42.47785452,PJ-BF-BC-BY-BL-BA-EL-CH-CG-ER-RI-CC,1.837,6491,0,0,0,268,0.041338886,1,0,0,0,1161,0.179083758,1,0,0,0,1,0.00015425,0,2030,0.313126639,1,400,0.06169983,1,1,0.00015425,0,0,0,0,21,0.003239241,1,290,0.044732377,1,0,0,0,0,0,0,39,0.006015733,1,0,0,0,260,0.04010489,1,0,0,0,0,0,0,384,0.059231837,1,1463,0.225667129,1,0,0,1,165,0.02545118,1,0,0,0,0,0,0
292,2,E,1,2,47.45578971,18.36509004,7.6239004,40.500485,PC-PJ-BV-BO-BC-BY-DP-BL-BA-BP-CA-EL-AC-BH-CG-ER-RI,1.666,7103,398,0.056159165,1,222,0.031324961,1,152,0.021447721,1,1,0.000141103,0,321,0.045294201,1,1,0.000141103,0,1168,0.164808805,1,229,0.032312685,1,0,0,0,17,0.002398758,1,26,0.003668689,1,412,0.058134613,1,930,0.131226189,1,18,0.002539862,1,24,0.003386482,1,0,0,0,0,0,0,2574,0.363200226,1,2,0.000282207,1,449,0.06335544,1,142,0.020036687,1,1,0.000141103,1,0,0,0,0,0,0,0,0,0
293,2,F,1,2,38.22608102,32.37668612,15.04759108,18.51034176,PC-BV-BC-BU-BL-BA-BP-EL-CH-AC-BH-CC-DF,1.207,4243,242,0.057048562,1,0,0,0,44,0.010372466,1,0,0,0,0,0,0,0,0,0,1170,0.275813296,1,0,0,0,55,0.012965582,1,0,0,0,15,0.003536068,1,317,0.074728901,1,423,0.099717115,1,0,0,0,27,0.006364922,1,0,0,0,25,0.005893446,1,1645,0.387788779,1,2,0.000471476,1,0,0,0,0,0,0,0,0,0,105,0.024752475,1,0,0,0,172,0.040546912,1
294,2,G,1,2,60.19063866,1.59910799,14.74221038,51.25079012,BF-BO-BU-DP-BL-BP-EL-CH-BH-ER-RI-DL,1.447,5285,1,0.000190186,0,0,0,0,0,0,0,1335,0.253898821,1,1445,0.274819323,1,2,0.000380373,0,4,0.000760746,0,0,0,0,177,0.03366299,1,39,0.007417269,1,71,0.013503233,1,1,0.000190186,0,1470,0.279573983,1,0,0,0,67,0.012742488,1,0,0,0,245,0.046595664,1,6,0.001141118,0,2,0.000380373,1,0,0,0,226,0.042982122,1,0,0,1,1,0.000190186,0,164,0.031190567,1,2,0.000380373,0
295,2,H,1,2,51.09731054,17.34304673,5.27941265,41.7302003,BV-BT-BU-DP-BA-BP-CA-AC-BH-RI-CC-DL-DF,1.457,7215,2,0.000277701,0,0,0,0,119,0.016523188,1,1,0.00013885,0,0,0,0,1686,0.234101638,1,1,0.00013885,0,0,0,0,19,0.002638156,1,23,0.003193557,1,0,0,0,795,0.110386004,1,1290,0.179116912,1,19,0.002638156,1,0,0,0,0,0,0,0,0,0,2409,0.334490419,1,1,0.00013885,1,0,0,0,0,0,0,1,0.00013885,1,308,0.042765898,1,52,0.007220217,1,476,0.066092752,1
296,2,A,2,2,55.00010548,3.10947073,21.68361168,50.33561744,PC-BF-BT-BC-BU-DP-BL-CH-BH-RI-CC,2.049,8658,857,0.09924725,1,1,0.000115808,0,0,0,0,1364,0.157961783,1,0,0,0,2067,0.239374638,1,2485,0.287782281,1,0,0,0,224,0.025940938,1,25,0.002895194,1,260,0.030110017,1,0,0,0,1,0.000115808,0,0,0,0,0,0,0,0,0,0,666,0.077127968,1,0,0,0,7,0.000810654,1,2,0.000231616,0,0,0,0,0,0,1,675,0.078170237,1,1,0.000115808,0,0,0,0
297,2,B,2,2,37.25553863,29.49435176,13.01253938,16.61659586,PJ-BO-BT-BC-BY-BU-BL-BP-FP-AC-BH-CG-RI-DF,2.135,10529,2,0.000191791,0,285,0.027330265,1,0,0,0,3,0.000287687,0,467,0.044783276,1,1884,0.180667434,1,1500,0.143843498,1,444,0.042577675,1,118,0.011315689,1,0,0,0,58,0.005561949,1,1,9.59E-05,0,1264,0.121212121,1,0,0,0,1,9.59E-05,0,22,0.002109705,1,0,0,0,3102,0.297468354,1,1,9.59E-05,1,678,0.065017261,1,0,0,0,3,0.000287687,1,0,0,0,3,0.000287687,0,592,0.056770234,1
298,2,C,2,2,30.26914187,49.38055579,9.67824896,0,BF-BT-BL-BA-EL-AC-CG-ER-RI-CC-DL-DF,1.402,9088,0,0,0,0,0,0,0,0,0,845,0.093051426,1,0,0,0,1258,0.138530999,1,0,0,0,0,0,0,1,0.00011012,0,0,0,0,22,0.002422641,1,643,0.07080718,1,0,0,0,1,0.00011012,0,52,0.005726242,1,0,0,0,0,0,0,1853,0.204052417,1,0,0,0,677,0.074551261,1,142,0.015637044,1,2,0.00022024,1,174,0.019160885,1,2452,0.270014316,1,959,0.10560511,1
299,2,D,2,2,70.76530572,0.9554214,5.7906987,62.18364922,PJ-BC-DP-BL-BA-BP-CA-EL-FP-CH-CG-ER-RI-DL,1.749,9670,1,0.000103509,0,568,0.058793086,1,1,0.000103509,0,1,0.000103509,0,0,0,0,0,0,0,4680,0.484421902,1,2,0.000207018,0,0,0,0,33,0.003415795,1,51,0.005278957,1,1108,0.114687921,1,1642,0.169961702,1,13,0.001345616,1,77,0.007970189,1,6,0.000621054,1,108,0.011178967,1,1,0.000103509,0,0,0,0,1208,0.125038816,1,81,0.008384225,1,1,0.000103509,1,0,0,0,79,0.008177207,1,0,0,0
300,2,E,2,2,26.89772751,33.58803106,28.72650683,5.52498138,PC-PJ-BT-BC-BL-BA-FP-CH-AC-CG-DF,1.168,9259,1980,0.214030916,1,213,0.023024538,1,0,0,0,1,0.000108096,0,0,0,0,903,0.097611069,1,1518,0.164090369,1,1,0.000108096,0,0,0,0,0,0,0,12,0.001297157,1,132,0.014268728,1,1,0.000108096,0,0,0,0,0,0,0,6,0.000648579,1,215,0.023240731,1,3245,0.350772889,1,0,0,0,352,0.038049941,1,0,0,0,0,0,0,0,0,0,0,0,0,672,0.072640796,1
301,2,F,2,2,45.09300936,16.894115,10.99844705,45.04786648,PJ-BV-BF-BT-BC-DP-BP-FP-AC-CG-ER-DL,2.027,4157,0,0,0,136,0.032731649,1,95,0.022864019,1,645,0.155234657,1,0,0,0,678,0.163176895,1,604,0.145367028,1,0,0,0,0,0,0,8,0.001925391,1,0,0,0,1,0.000240674,0,515,0.123947052,1,0,0,0,0,0,0,4,0.000962696,1,0,0,0,1119,0.269314079,1,0,0,0,244,0.058724428,1,41,0.009867629,1,0,0,0,0,0,0,64,0.015403129,1,1,0.000240674,0
302,2,G,2,2,60.50049075,1.88715476,8.1841993,53.46483156,BV-BF-BT-BC-BU-DP-BA-BP-FP-CG-ER-DF,1.607,8554,0,0,0,0,0,0,82,0.009590643,1,1521,0.177894737,1,1,0.000116959,0,1413,0.165263158,1,1573,0.183976608,1,1,0.000116959,0,88,0.010292398,1,24,0.002807018,1,0,0,0,641,0.07497076,1,2096,0.245146199,1,0,0,0,0,0,0,9,0.001052632,1,0,0,0,2,0.000233918,0,0,0,0,579,0.067719298,1,59,0.006900585,1,0,0,0,1,0.000116959,0,0,0,0,460,0.05380117,1
303,2,H,2,2,27.10692543,36.81956585,24.25239148,3.11384704,PC-PJ-BV-BT-BC-BA-CA-CH-AC-ER-RI-CC-DL,1.693,14102,2238,0.15927692,1,288,0.020496762,1,107,0.007615116,1,0,0,0,0,0,0,1290,0.091808412,1,2021,0.143833179,1,0,0,0,0,0,0,0,0,0,0,0,0,917,0.065262259,1,1,7.12E-05,0,89,0.006334069,1,1,7.12E-05,0,0,0,0,165,0.011742936,1,4558,0.324389723,1,0,0,0,1,7.12E-05,0,929,0.066116291,1,4,0.000284677,1,756,0.053804,1,685,0.048750979,1,1,7.12E-05,0
304,2,A,3,2,40.49480666,18.06209238,13.35028581,26.47920174,PC-BF-BT-BC-BU-DP-BL-BA-FP-AC-CC-DL-DF,2.073,10455,960,0.092051012,1,0,0,0,0,0,0,1183,0.113433695,1,1,9.59E-05,0,1258,0.12062518,1,1220,0.116981494,1,1,9.59E-05,0,64,0.006136734,1,17,0.00163007,1,73,0.006999712,1,544,0.05216224,1,0,0,0,0,0,0,0,0,0,15,0.001438297,1,0,0,0,3319,0.318247195,1,0,0,0,0,0,0,0,0,0,0,0,0,815,0.078147473,1,140,0.013424106,1,818,0.078435133,1
305,2,B,3,2,31.98064318,21.97684821,28.04362259,19.1777416,PC-BF-BT-DP-BL-CA-CH-AC-CG-ER-DF,1.844,11258,2683,0.238573715,1,0,0,0,0,0,0,952,0.084652321,1,0,0,0,1265,0.112484439,1,2,0.000177841,0,0,0,0,0,0,0,49,0.004357105,1,16,0.001422728,1,0,0,0,0,0,0,142,0.012626712,1,0,0,0,0,0,0,516,0.045882981,1,3678,0.327049618,1,0,0,0,358,0.031833541,1,757,0.067312822,1,0,0,0,1,8.89E-05,0,1,8.89E-05,0,826,0.073448337,1
306,2,C,3,2,46.06860472,3.13555701,36.02605976,36.52486584,PC-PJ-BV-BF-BT-BL-CA-EL-FP-CH-BH-CC-DF,1.93,9029,1380,0.153129161,1,420,0.046604527,1,339,0.037616511,1,1514,0.167998225,1,0,0,0,3070,0.340656902,1,0,0,0,0,0,0,0,0,0,0,0,0,93,0.010319574,1,0,0,0,0,0,0,41,0.00454949,1,57,0.0063249,1,7,0.000776742,1,937,0.103972481,1,2,0.000221926,0,8,0.000887705,1,0,0,0,0,0,0,0,0,0,421,0.04671549,1,1,0.000110963,0,721,0.080004439,1
307,2,D,3,2,59.29010182,1.21042007,17.80684388,42.32793098,PC-PJ-BV-BO-BY-BU-BP-CA-EL-CH-BH-CG-ER-RI-DL-DF,1.835,9741,400,0.041339396,1,299,0.030901199,1,210,0.021703183,1,0,0,0,2911,0.300847458,1,1,0.000103348,0,1,0.000103348,0,1467,0.151612236,1,269,0.027800744,1,0,0,0,0,0,0,1,0.000103348,0,1207,0.124741629,1,17,0.001756924,1,67,0.006924349,1,0,0,0,401,0.041442745,1,0,0,0,4,0.000413394,1,1339,0.13838363,1,385,0.039789169,1,3,0.000310045,1,0,0,0,212,0.02190988,1,482,0.049813973,1
308,2,E,3,2,42.69908419,1.91397479,10.84388133,40.60822428,PJ-BV-BF-BO-BT-BC-BU-BA-CA-BH-ER-CC-DF,1.627,7841,1,0.00013113,0,359,0.047075793,1,222,0.029110936,1,1041,0.136506688,1,839,0.110018358,1,1391,0.182402308,1,2136,0.280094414,1,0,0,0,151,0.019800682,1,1,0.00013113,0,0,0,0,356,0.046682402,1,0,0,0,19,0.002491477,1,0,0,0,0,0,0,0,0,0,1,0.00013113,0,8,0.001049043,1,2,0.000262261,0,158,0.020718594,1,0,0,0,320,0.04196171,1,0,0,0,621,0.081431943,1
309,2,F,3,2,28.72944981,31.46083111,14.22667447,20.92347396,PJ-BO-DP-BL-EL-CH-AC-ER-RI-CC-DL-DF,2.331,6588,1,0.000152416,0,414,0.063100137,1,0,0,0,1,0.000152416,0,1939,0.295534217,1,1,0.000152416,0,2,0.000304832,0,1,0.000152416,0,0,0,0,24,0.003657979,1,41,0.006249047,1,1,0.000152416,0,0,0,0,0,0,0,15,0.002286237,1,0,0,0,188,0.028654169,1,2416,0.368236549,1,0,0,0,0,0,0,553,0.084285932,1,1,0.000152416,1,303,0.046181984,1,406,0.061880811,1,254,0.038713611,1
310,2,G,3,2,39.42665346,1.76565163,13.7048702,37.89066482,PC-PJ-BV-BF-BO-BC-BY-BU-DP-BA-CA-CH-BH-ER-RI,2.104,8624,522,0.060881735,1,275,0.032073711,1,129,0.015045486,1,851,0.099253557,1,1085,0.12654537,1,1,0.000116632,0,2445,0.285164451,1,518,0.060415209,1,132,0.015395381,1,20,0.002332634,1,0,0,0,997,0.116281782,1,0,0,0,40,0.004665267,1,0,0,0,0,0,0,1137,0.132610217,1,2,0.000233263,0,10,0.001166317,1,0,0,0,405,0.047235829,1,1,0.000116632,1,1,0.000116632,0,2,0.000233263,0,1,0.000116632,0
311,2,H,3,2,18.87366077,42.99174758,26.4143371,0,PJ-BO-BT-BC-BY-BA-CA-EL-FP-CH-AC-BH-CG-CC-DF,2.129,11027,0,0,0,328,0.029897001,1,0,0,0,1,9.11E-05,0,1141,0.104001458,1,2135,0.194603956,1,2287,0.208458664,1,666,0.060705496,1,0,0,0,0,0,0,0,0,0,641,0.058426761,1,1,9.11E-05,0,292,0.026615623,1,48,0.004375171,1,10,0.000911494,1,221,0.020144016,1,1471,0.134080758,1,2,0.000182299,1,433,0.039467688,1,0,0,0,0,0,0,264,0.02406344,1,0,0,0,1030,0.093883876,1
312,2,A,4,2,35.67852406,48.23676868,8.07706099,0,PC-PJ-BV-BU-BL-BP-CA-FP-AC-BH-CG-ER-CC-DL,1.823,9912,626,0.063232323,1,534,0.053939394,1,194,0.01959596,1,4,0.00040404,0,1,0.00010101,0,0,0,0,1,0.00010101,0,1,0.00010101,0,44,0.004444444,1,0,0,0,15,0.001515152,1,1,0.00010101,0,1253,0.126565657,1,581,0.058686869,1,0,0,0,15,0.001515152,1,0,0,0,4986,0.503636364,1,1,0.00010101,1,553,0.055858586,1,90,0.009090909,1,0,0,0,399,0.04030303,1,601,0.060707071,1,0,0,0
